feature_index,meaning,block_type,importance_impurity
1980,H__mean__OFM_component_28,species_block,0.0
1981,H__mean__OFM_component_29,species_block,0.0
1982,H__mean__OFM_component_30,species_block,0.0
1983,H__mean__OFM_component_31,species_block,0.0
1984,H__mean__atomic_mass_norm,species_block,0.0
1985,H__mean__atomic_number_norm,species_block,0.0
1986,H__mean__atomic_radius_norm,species_block,0.0
1987,H__mean__electron_affinity_norm,species_block,1.4505999656416313e-05
1988,H__std__magmom,species_block,7.451542344379319e-05
1989,H__std__OFM_component_0,species_block,0.0
1990,H__std__OFM_component_1,species_block,0.0
1991,H__std__OFM_component_2,species_block,0.0
1992,H__std__OFM_component_3,species_block,0.0
1993,H__std__OFM_component_4,species_block,0.0
1994,H__std__OFM_component_5,species_block,0.0
1995,H__std__OFM_component_6,species_block,0.0
1996,H__std__OFM_component_7,species_block,0.0
1997,H__std__OFM_component_8,species_block,0.0
1998,H__std__OFM_component_9,species_block,0.0
1999,H__std__OFM_component_10,species_block,0.0
2000,H__std__OFM_component_11,species_block,0.0
2001,H__std__OFM_component_12,species_block,0.0
2002,H__std__OFM_component_13,species_block,0.0
2003,H__std__OFM_component_14,species_block,0.0
2004,H__std__OFM_component_15,species_block,0.0
2005,H__std__OFM_component_16,species_block,0.0
2006,H__std__OFM_component_17,species_block,0.0
2007,H__std__OFM_component_18,species_block,0.0
2008,H__std__OFM_component_19,species_block,0.0
2009,H__std__OFM_component_20,species_block,0.0
2010,H__std__OFM_component_21,species_block,0.0
2011,H__std__OFM_component_22,species_block,0.0
2012,H__std__OFM_component_23,species_block,0.0
2013,H__std__OFM_component_24,species_block,0.0
2014,H__std__OFM_component_25,species_block,0.0
2015,H__std__OFM_component_26,species_block,0.0
2016,H__std__OFM_component_27,species_block,0.0
2017,H__std__OFM_component_28,species_block,0.0
2018,H__std__OFM_component_29,species_block,0.0
2019,H__std__OFM_component_30,species_block,0.0
2020,H__std__OFM_component_31,species_block,0.0
2021,H__std__atomic_mass_norm,species_block,0.0
2022,H__std__atomic_number_norm,species_block,0.0
2023,H__std__atomic_radius_norm,species_block,0.0
2024,H__std__electron_affinity_norm,species_block,0.0
2025,Hf__count,species_block,1.5019844329145795e-05
2026,Hf__mean__magmom,species_block,4.967539049719537e-06
2027,Hf__mean__OFM_component_0,species_block,0.0
2028,Hf__mean__OFM_component_1,species_block,7.768232162006898e-06
2029,Hf__mean__OFM_component_2,species_block,0.0
2030,Hf__mean__OFM_component_3,species_block,0.0
2031,Hf__mean__OFM_component_4,species_block,0.0
2032,Hf__mean__OFM_component_5,species_block,0.0
2033,Hf__mean__OFM_component_6,species_block,0.0
2034,Hf__mean__OFM_component_7,species_block,0.0
2035,Hf__mean__OFM_component_8,species_block,0.0
2036,Hf__mean__OFM_component_9,species_block,1.2781205955771362e-06
2037,Hf__mean__OFM_component_10,species_block,0.0
2038,Hf__mean__OFM_component_11,species_block,0.0
2039,Hf__mean__OFM_component_12,species_block,0.0
2040,Hf__mean__OFM_component_13,species_block,0.0
2041,Hf__mean__OFM_component_14,species_block,0.0
2042,Hf__mean__OFM_component_15,species_block,0.0
2043,Hf__mean__OFM_component_16,species_block,0.0
2044,Hf__mean__OFM_component_17,species_block,0.0
2045,Hf__mean__OFM_component_18,species_block,0.0
2046,Hf__mean__OFM_component_19,species_block,0.0
2047,Hf__mean__OFM_component_20,species_block,0.0
2048,Hf__mean__OFM_component_21,species_block,0.0
2049,Hf__mean__OFM_component_22,species_block,0.0
2050,Hf__mean__OFM_component_23,species_block,0.0
2051,Hf__mean__OFM_component_24,species_block,0.0
2052,Hf__mean__OFM_component_25,species_block,0.0
2053,Hf__mean__OFM_component_26,species_block,0.0
2054,Hf__mean__OFM_component_27,species_block,0.0
2055,Hf__mean__OFM_component_28,species_block,0.0
2056,Hf__mean__OFM_component_29,species_block,0.0
2057,Hf__mean__OFM_component_30,species_block,0.0
2058,Hf__mean__OFM_component_31,species_block,1.001790206972703e-06
2059,Hf__mean__atomic_mass_norm,species_block,7.447563301101376e-06
2060,Hf__mean__atomic_number_norm,species_block,8.149094742222559e-06
2061,Hf__mean__atomic_radius_norm,species_block,4.638909934108787e-06
2062,Hf__mean__electron_affinity_norm,species_block,2.5821667795925804e-07
2063,Hf__std__magmom,species_block,1.306832654452505e-05
2064,Hf__std__OFM_component_0,species_block,0.0
2065,Hf__std__OFM_component_1,species_block,0.0
2066,Hf__std__OFM_component_2,species_block,0.0
2067,Hf__std__OFM_component_3,species_block,0.0
2068,Hf__std__OFM_component_4,species_block,0.0
2069,Hf__std__OFM_component_5,species_block,0.0
2070,Hf__std__OFM_component_6,species_block,0.0
2071,Hf__std__OFM_component_7,species_block,0.0
2072,Hf__std__OFM_component_8,species_block,0.0
2073,Hf__std__OFM_component_9,species_block,0.0
2074,Hf__std__OFM_component_10,species_block,0.0
2075,Hf__std__OFM_component_11,species_block,0.0
2076,Hf__std__OFM_component_12,species_block,0.0
2077,Hf__std__OFM_component_13,species_block,0.0
2078,Hf__std__OFM_component_14,species_block,0.0
2079,Hf__std__OFM_component_15,species_block,0.0
2080,Hf__std__OFM_component_16,species_block,0.0
2081,Hf__std__OFM_component_17,species_block,0.0
2082,Hf__std__OFM_component_18,species_block,0.0
2083,Hf__std__OFM_component_19,species_block,0.0
2084,Hf__std__OFM_component_20,species_block,0.0
2085,Hf__std__OFM_component_21,species_block,0.0
2086,Hf__std__OFM_component_22,species_block,0.0
2087,Hf__std__OFM_component_23,species_block,0.0
2088,Hf__std__OFM_component_24,species_block,0.0
2089,Hf__std__OFM_component_25,species_block,0.0
2090,Hf__std__OFM_component_26,species_block,0.0
2091,Hf__std__OFM_component_27,species_block,0.0
2092,Hf__std__OFM_component_28,species_block,0.0
2093,Hf__std__OFM_component_29,species_block,0.0
2094,Hf__std__OFM_component_30,species_block,0.0
2095,Hf__std__OFM_component_31,species_block,0.0
2096,Hf__std__atomic_mass_norm,species_block,1.0963677093120783e-05
2097,Hf__std__atomic_number_norm,species_block,2.991213943314625e-06
2098,Hf__std__atomic_radius_norm,species_block,0.0
2099,Hf__std__electron_affinity_norm,species_block,0.0
2100,Hg__count,species_block,4.053624343061013e-08
2101,Hg__mean__magmom,species_block,0.0
2102,Hg__mean__OFM_component_0,species_block,0.0
2103,Hg__mean__OFM_component_1,species_block,1.3566372213043592e-09
2104,Hg__mean__OFM_component_2,species_block,0.0
2105,Hg__mean__OFM_component_3,species_block,0.0
2106,Hg__mean__OFM_component_4,species_block,0.0
2107,Hg__mean__OFM_component_5,species_block,0.0
2108,Hg__mean__OFM_component_6,species_block,0.0
2109,Hg__mean__OFM_component_7,species_block,0.0
2110,Hg__mean__OFM_component_8,species_block,0.0
2111,Hg__mean__OFM_component_9,species_block,0.0
2112,Hg__mean__OFM_component_10,species_block,0.0
2113,Hg__mean__OFM_component_11,species_block,0.0
2114,Hg__mean__OFM_component_12,species_block,0.0
2115,Hg__mean__OFM_component_13,species_block,0.0
2116,Hg__mean__OFM_component_14,species_block,0.0
2117,Hg__mean__OFM_component_15,species_block,0.0
2118,Hg__mean__OFM_component_16,species_block,0.0
2119,Hg__mean__OFM_component_17,species_block,1.3575438557480658e-08
2120,Hg__mean__OFM_component_18,species_block,0.0
2121,Hg__mean__OFM_component_19,species_block,0.0
2122,Hg__mean__OFM_component_20,species_block,0.0
2123,Hg__mean__OFM_component_21,species_block,0.0
2124,Hg__mean__OFM_component_22,species_block,0.0
2125,Hg__mean__OFM_component_23,species_block,0.0
2126,Hg__mean__OFM_component_24,species_block,0.0
2127,Hg__mean__OFM_component_25,species_block,0.0
2128,Hg__mean__OFM_component_26,species_block,0.0
2129,Hg__mean__OFM_component_27,species_block,0.0
2130,Hg__mean__OFM_component_28,species_block,0.0
2131,Hg__mean__OFM_component_29,species_block,0.0
2132,Hg__mean__OFM_component_30,species_block,0.0
2133,Hg__mean__OFM_component_31,species_block,1.3986504338399372e-08
2134,Hg__mean__atomic_mass_norm,species_block,3.157032850947844e-08
2135,Hg__mean__atomic_number_norm,species_block,1.4298873948963569e-08
2136,Hg__mean__atomic_radius_norm,species_block,2.4341446057363185e-08
2137,Hg__mean__electron_affinity_norm,species_block,1.5505881341123073e-07
2138,Hg__std__magmom,species_block,0.0
2139,Hg__std__OFM_component_0,species_block,0.0
2140,Hg__std__OFM_component_1,species_block,0.0
2141,Hg__std__OFM_component_2,species_block,0.0
2142,Hg__std__OFM_component_3,species_block,0.0
2143,Hg__std__OFM_component_4,species_block,0.0
2144,Hg__std__OFM_component_5,species_block,0.0
2145,Hg__std__OFM_component_6,species_block,0.0
2146,Hg__std__OFM_component_7,species_block,0.0
2147,Hg__std__OFM_component_8,species_block,0.0
2148,Hg__std__OFM_component_9,species_block,0.0
2149,Hg__std__OFM_component_10,species_block,0.0
2150,Hg__std__OFM_component_11,species_block,0.0
2151,Hg__std__OFM_component_12,species_block,0.0
2152,Hg__std__OFM_component_13,species_block,0.0
2153,Hg__std__OFM_component_14,species_block,0.0
2154,Hg__std__OFM_component_15,species_block,0.0
2155,Hg__std__OFM_component_16,species_block,0.0
2156,Hg__std__OFM_component_17,species_block,0.0
2157,Hg__std__OFM_component_18,species_block,0.0
2158,Hg__std__OFM_component_19,species_block,0.0
2159,Hg__std__OFM_component_20,species_block,0.0
2160,Hg__std__OFM_component_21,species_block,0.0
2161,Hg__std__OFM_component_22,species_block,0.0
2162,Hg__std__OFM_component_23,species_block,0.0
2163,Hg__std__OFM_component_24,species_block,0.0
2164,Hg__std__OFM_component_25,species_block,0.0
2165,Hg__std__OFM_component_26,species_block,0.0
2166,Hg__std__OFM_component_27,species_block,0.0
2167,Hg__std__OFM_component_28,species_block,0.0
2168,Hg__std__OFM_component_29,species_block,0.0
2169,Hg__std__OFM_component_30,species_block,0.0
2170,Hg__std__OFM_component_31,species_block,0.0
2171,Hg__std__atomic_mass_norm,species_block,0.0
2172,Hg__std__atomic_number_norm,species_block,0.0
2173,Hg__std__atomic_radius_norm,species_block,0.0
2174,Hg__std__electron_affinity_norm,species_block,0.0
2175,Ho__count,species_block,3.478497238720099e-05
2176,Ho__mean__magmom,species_block,3.912299689094517e-05
2177,Ho__mean__OFM_component_0,species_block,0.0
2178,Ho__mean__OFM_component_1,species_block,1.9782114305225785e-05
2179,Ho__mean__OFM_component_2,species_block,0.0
2180,Ho__mean__OFM_component_3,species_block,0.0
2181,Ho__mean__OFM_component_4,species_block,0.0
2182,Ho__mean__OFM_component_5,species_block,0.0
2183,Ho__mean__OFM_component_6,species_block,0.0
2184,Ho__mean__OFM_component_7,species_block,0.0
2185,Ho__mean__OFM_component_8,species_block,0.0
2186,Ho__mean__OFM_component_9,species_block,0.0
2187,Ho__mean__OFM_component_10,species_block,0.0
2188,Ho__mean__OFM_component_11,species_block,0.0
2189,Ho__mean__OFM_component_12,species_block,0.0
2190,Ho__mean__OFM_component_13,species_block,0.0
2191,Ho__mean__OFM_component_14,species_block,0.0
2192,Ho__mean__OFM_component_15,species_block,0.0
2193,Ho__mean__OFM_component_16,species_block,0.0
2194,Ho__mean__OFM_component_17,species_block,0.0
2195,Ho__mean__OFM_component_18,species_block,0.0
2196,Ho__mean__OFM_component_19,species_block,0.0
2197,Ho__mean__OFM_component_20,species_block,0.0
2198,Ho__mean__OFM_component_21,species_block,0.0
2199,Ho__mean__OFM_component_22,species_block,0.0
2200,Ho__mean__OFM_component_23,species_block,0.0
2201,Ho__mean__OFM_component_24,species_block,0.0
2202,Ho__mean__OFM_component_25,species_block,0.0
2203,Ho__mean__OFM_component_26,species_block,0.0
2204,Ho__mean__OFM_component_27,species_block,0.0
2205,Ho__mean__OFM_component_28,species_block,1.4297281559225007e-05
2206,Ho__mean__OFM_component_29,species_block,0.0
2207,Ho__mean__OFM_component_30,species_block,0.0
2208,Ho__mean__OFM_component_31,species_block,0.0
2209,Ho__mean__atomic_mass_norm,species_block,5.874834603405351e-06
2210,Ho__mean__atomic_number_norm,species_block,1.0280559235119064e-05
2211,Ho__mean__atomic_radius_norm,species_block,1.342192837597151e-05
2212,Ho__mean__electron_affinity_norm,species_block,2.1947583751512442e-05
2213,Ho__std__magmom,species_block,2.5059127432227745e-06
2214,Ho__std__OFM_component_0,species_block,0.0
2215,Ho__std__OFM_component_1,species_block,0.0
2216,Ho__std__OFM_component_2,species_block,0.0
2217,Ho__std__OFM_component_3,species_block,0.0
2218,Ho__std__OFM_component_4,species_block,0.0
2219,Ho__std__OFM_component_5,species_block,0.0
2220,Ho__std__OFM_component_6,species_block,0.0
2221,Ho__std__OFM_component_7,species_block,0.0
2222,Ho__std__OFM_component_8,species_block,0.0
2223,Ho__std__OFM_component_9,species_block,0.0
2224,Ho__std__OFM_component_10,species_block,0.0
2225,Ho__std__OFM_component_11,species_block,0.0
2226,Ho__std__OFM_component_12,species_block,0.0
2227,Ho__std__OFM_component_13,species_block,0.0
2228,Ho__std__OFM_component_14,species_block,0.0
2229,Ho__std__OFM_component_15,species_block,0.0
2230,Ho__std__OFM_component_16,species_block,0.0
2231,Ho__std__OFM_component_17,species_block,0.0
2232,Ho__std__OFM_component_18,species_block,0.0
2233,Ho__std__OFM_component_19,species_block,0.0
2234,Ho__std__OFM_component_20,species_block,0.0
2235,Ho__std__OFM_component_21,species_block,0.0
2236,Ho__std__OFM_component_22,species_block,0.0
2237,Ho__std__OFM_component_23,species_block,0.0
2238,Ho__std__OFM_component_24,species_block,0.0
2239,Ho__std__OFM_component_25,species_block,0.0
2240,Ho__std__OFM_component_26,species_block,0.0
2241,Ho__std__OFM_component_27,species_block,0.0
2242,Ho__std__OFM_component_28,species_block,0.0
2243,Ho__std__OFM_component_29,species_block,0.0
2244,Ho__std__OFM_component_30,species_block,0.0
2245,Ho__std__OFM_component_31,species_block,0.0
2246,Ho__std__atomic_mass_norm,species_block,0.0
2247,Ho__std__atomic_number_norm,species_block,0.0
2248,Ho__std__atomic_radius_norm,species_block,0.0
2249,Ho__std__electron_affinity_norm,species_block,0.0
2250,I__count,species_block,1.4816122148038577e-06
2251,I__mean__magmom,species_block,1.8654310728569638e-08
2252,I__mean__OFM_component_0,species_block,0.0
2253,I__mean__OFM_component_1,species_block,1.3061893086073256e-07
2254,I__mean__OFM_component_2,species_block,0.0
2255,I__mean__OFM_component_3,species_block,0.0
2256,I__mean__OFM_component_4,species_block,0.0
2257,I__mean__OFM_component_5,species_block,0.0
2258,I__mean__OFM_component_6,species_block,3.7441245066369565e-07
2259,I__mean__OFM_component_7,species_block,0.0
2260,I__mean__OFM_component_8,species_block,0.0
2261,I__mean__OFM_component_9,species_block,0.0
2262,I__mean__OFM_component_10,species_block,0.0
2263,I__mean__OFM_component_11,species_block,0.0
2264,I__mean__OFM_component_12,species_block,0.0
2265,I__mean__OFM_component_13,species_block,0.0
2266,I__mean__OFM_component_14,species_block,0.0
2267,I__mean__OFM_component_15,species_block,0.0
2268,I__mean__OFM_component_16,species_block,0.0
2269,I__mean__OFM_component_17,species_block,3.8511670175612934e-08
2270,I__mean__OFM_component_18,species_block,0.0
2271,I__mean__OFM_component_19,species_block,0.0
2272,I__mean__OFM_component_20,species_block,0.0
2273,I__mean__OFM_component_21,species_block,0.0
2274,I__mean__OFM_component_22,species_block,0.0
2275,I__mean__OFM_component_23,species_block,0.0
2276,I__mean__OFM_component_24,species_block,0.0
2277,I__mean__OFM_component_25,species_block,0.0
2278,I__mean__OFM_component_26,species_block,0.0
2279,I__mean__OFM_component_27,species_block,0.0
2280,I__mean__OFM_component_28,species_block,0.0
2281,I__mean__OFM_component_29,species_block,0.0
2282,I__mean__OFM_component_30,species_block,0.0
2283,I__mean__OFM_component_31,species_block,0.0
2284,I__mean__atomic_mass_norm,species_block,2.2236352926805906e-08
2285,I__mean__atomic_number_norm,species_block,1.0015873431357855e-06
2286,I__mean__atomic_radius_norm,species_block,3.8471089904180053e-07
2287,I__mean__electron_affinity_norm,species_block,1.1024489133239682e-06
2288,I__std__magmom,species_block,0.0
2289,I__std__OFM_component_0,species_block,0.0
2290,I__std__OFM_component_1,species_block,0.0
2291,I__std__OFM_component_2,species_block,0.0
2292,I__std__OFM_component_3,species_block,0.0
2293,I__std__OFM_component_4,species_block,0.0
2294,I__std__OFM_component_5,species_block,0.0
2295,I__std__OFM_component_6,species_block,0.0
2296,I__std__OFM_component_7,species_block,0.0
2297,I__std__OFM_component_8,species_block,0.0
2298,I__std__OFM_component_9,species_block,0.0
2299,I__std__OFM_component_10,species_block,0.0
2300,I__std__OFM_component_11,species_block,0.0
2301,I__std__OFM_component_12,species_block,0.0
2302,I__std__OFM_component_13,species_block,0.0
2303,I__std__OFM_component_14,species_block,0.0
2304,I__std__OFM_component_15,species_block,0.0
